date,temp,humidity,precip,windspeed,uvindex,avg_e_price,avg_s_price,Station_1454,Station_1425,Station_1916,Station_980,Station_387,Station_1345,Station_1252,Station_2379,Station_669,Station_1984,Station_267,Station_178,Station_807,Station_786,Station_851,Station_1880,Station_1311,Station_732,Station_1419,Station_734,Station_762,Station_1064
2023/7/12 4:00,17.1,91.17,0.0,16.3,0,0.255760276,0.255760276,12.8,12.8,6.783106217,6.4,6.4,6.4,6.4,6.4,22.96273483,12.7,6.4,20.25371927,11.48136742,10.31372549,11.91372549,1.275601375,12.8,0.882758621,6.4,13.33333333,6.4,7.466666667
2023/7/12 5:00,17.0,91.7,0.0,17.6,0,0.255760127,0.255760127,12.8,12.8,6.621214638,6.4,6.4,6.4,6.4,6.4,22.77137871,12.7,6.4,20.1382716,11.38568935,10.22777778,11.82777778,1.264604811,12.8,0.864367816,6.4,13.33333333,6.4,7.466666667
2023/7/12 6:00,17.0,88.2,0.0,20.4,0,0.255759846,0.255759846,12.8,12.8,6.459323059,6.4,6.4,6.4,6.4,6.4,22.58002258,12.7,6.4,20.02282394,11.29001129,10.14183007,11.74183007,1.253608247,12.8,0.845977011,6.4,13.33333333,6.4,7.466666667
2023/7/12 7:00,17.0,88.36,0.0,18.0,1,0.255760091,0.255760091,12.8,12.8,6.297431481,6.4,6.4,6.4,6.4,6.4,22.38866646,12.7,6.4,19.90737628,11.19433323,10.05588235,11.65588235,1.242611684,12.8,0.827586207,6.4,13.33333333,6.4,7.466666667
2023/7/12 8:00,17.8,84.52,0.052,24.2,0,0.255760136,0.255760136,12.8,12.8,6.135539902,6.4,6.4,6.4,6.4,6.4,22.19731034,12.7,6.4,19.79192862,11.09865517,9.969934641,11.56993464,1.23161512,12.8,0.809195402,6.4,13.33333333,6.4,7.466666667
2023/7/12 9:00,18.5,84.64,0.0,24.3,3,0.255759892,0.255759892,12.8,12.8,5.973648323,6.4,6.4,6.4,6.4,6.4,22.00595421,12.7,6.4,19.67648096,11.00297711,9.883986928,11.48398693,1.220618557,12.8,0.790804598,6.4,13.33333333,6.4,7.466666667
2023/7/12 10:00,19.1,78.05,0.0,30.2,1,0.255759483,0.255759483,12.8,12.8,5.811756744,6.4,6.4,6.4,6.4,6.4,21.81459809,12.7,6.4,19.5610333,10.90729905,9.798039216,11.39803922,1.209621993,12.8,0.772413793,6.4,13.33333333,6.4,7.466666667
2023/7/12 11:00,19.6,77.89,0.0,23.2,3,0.255760103,0.255760103,12.8,12.8,5.649865166,6.4,6.4,6.4,6.4,6.4,21.62324197,12.7,6.4,19.44558564,10.81162098,9.712091503,11.3120915,1.19862543,12.8,0.754022989,6.4,13.33333333,6.4,7.466666667
2023/7/12 12:00,19.2,71.89,0.0,25.2,9,0.255759738,0.255759738,12.8,12.8,5.487973587,6.4,6.4,6.4,6.4,6.4,21.43188584,12.7,6.4,19.33013798,10.71594292,9.626143791,11.22614379,1.187628866,18.13333333,0.735632184,6.4,13.33333333,6.4,7.466666667
2023/7/12 13:00,20.0,64.9,0.0,26.0,2,0.255760321,0.255760321,12.8,12.8,5.326082008,6.4,6.4,6.4,6.4,6.4,21.24052972,12.7,12.26666667,19.21469032,10.62026486,9.540196078,11.14019608,1.176632302,12.8,0.717241379,6.4,13.33333333,6.4,7.466666667
2023/7/12 14:00,20.2,66.6,0.099,29.5,2,0.255759672,0.255759672,12.8,12.8,5.164190429,6.4,6.4,6.4,6.4,6.4,21.0491736,12.7,10.13333333,19.09924266,10.5245868,9.454248366,11.05424837,1.165635739,12.8,0.698850575,6.4,13.33333333,6.4,7.466666667
2023/7/12 15:00,20.0,67.53,0.0,29.6,9,0.25576,0.25576,12.8,12.8,7.668965517,6.4,6.4,6.4,6.4,6.4,20.85781747,12.7,6.4,18.983795,10.42890874,9.368300654,10.96830065,1.154639175,6.4,0.68045977,6.4,13.33333333,6.4,7.466666667
2023/7/12 16:00,20.8,55.75,0.0,27.2,5,0.255760904,0.255760904,12.8,12.8,7.577011494,6.4,6.4,6.4,6.4,6.4,20.66646135,12.7,8.533333333,18.86834734,10.33323067,9.282352941,10.88235294,1.143642612,6.4,0.662068966,6.4,13.33333333,6.4,7.466666667
2023/7/12 17:00,20.9,60.51,0.0,29.0,6,0.255744039,0.255744039,12.8,12.8,7.485057471,6.4,6.4,6.4,6.4,6.4,20.47510523,12.7,12.8,18.75289968,10.23755261,9.196405229,10.79640523,1.132646048,7.466666667,0.643678161,6.4,13.33333333,6.4,7.466666667
2023/7/12 18:00,20.2,62.63,0.0,31.1,5,0.255759184,0.255759184,12.8,12.8,7.393103448,6.4,6.4,6.4,6.4,6.4,20.2837491,12.7,12.8,18.63745202,10.14187455,9.110457516,10.71045752,1.121649485,12.8,0.625287356,6.4,13.33333333,6.4,7.466666667
2023/7/12 19:00,20.0,60.84,0.0,26.9,3,0.255759394,0.255759394,12.8,12.8,7.301149425,6.4,6.4,6.4,6.4,6.4,20.09239298,2.116666667,12.8,18.52200436,10.04619649,9.024509804,10.6245098,1.110652921,12.8,0.606896552,6.4,13.33333333,6.4,7.466666667
2023/7/12 20:00,19.8,59.2,0.0,27.4,0,0.255759665,0.255759665,12.8,12.8,7.209195402,6.4,6.4,6.4,6.4,6.4,19.90103685,0.0,13.86666667,18.4065567,9.950518427,8.938562092,10.53856209,1.099656357,12.8,0.588505747,6.4,13.33333333,6.4,7.466666667
2023/7/12 21:00,18.8,65.35,0.0,24.9,0,0.255759862,0.255759862,12.8,12.8,7.117241379,6.4,6.4,6.4,6.4,6.4,19.70968073,0.0,19.2,18.29110904,9.854840365,8.852614379,10.45261438,1.088659794,12.8,0.570114943,6.4,13.33333333,6.4,7.466666667
2023/7/12 22:00,18.0,76.45,0.0,25.6,0,0.255759784,0.255759784,12.8,12.8,7.025287356,6.4,6.4,6.4,6.4,6.4,19.51832461,0.0,19.2,18.17566138,9.759162304,8.766666667,10.36666667,1.07766323,10.13333333,0.551724138,6.4,13.33333333,6.4,7.466666667
2023/7/12 23:00,17.9,78.14,0.0,21.7,0,0.255761901,0.255761901,12.8,12.8,6.4,6.4,6.4,6.4,6.4,6.4,19.32696848,0.0,17.6,18.06021372,9.663484242,8.680718954,10.28071895,1.066666667,6.933333333,0.533333333,5.866666667,13.33333333,6.933333333,7.466666667
2023/7/13 0:00,16.1,88.41,0.0,23.2,0,0.255759519,0.255759519,12.8,12.8,6.4,6.4,6.4,6.4,6.4,6.4,19.13561236,0.0,19.2,17.94476605,9.56780618,8.594771242,10.19477124,1.061333333,6.4,0.0,6.4,13.33333333,6.4,7.466666667
2023/7/13 1:00,16.2,88.67,0.0,11.6,0,0.255773279,0.255773279,12.8,12.8,6.4,6.4,6.4,6.4,6.4,6.4,18.94425624,6.35,19.2,17.82931839,9.472128118,8.508823529,10.10882353,1.056,6.933333333,0.0,6.4,13.33333333,6.4,7.466666667
2023/7/13 2:00,16.9,86.74,3.249,16.5,0,0.255760455,0.255760455,12.8,12.8,6.4,6.4,6.4,6.4,6.4,6.4,18.75290011,12.7,19.2,17.71387073,9.376450056,8.422875817,10.02287582,1.050666667,12.8,1.066666667,6.4,13.33333333,6.4,7.466666667
2023/7/13 3:00,16.1,86.13,0.0,15.5,0,0.255760384,0.255760384,12.8,12.8,6.4,6.4,6.4,6.4,6.4,6.4,18.56154399,12.7,19.2,17.59842307,9.280771995,8.336928105,9.936928105,1.045333333,9.6,6.4,6.4,13.33333333,6.4,7.466666667
2023/7/13 4:00,16.7,79.35,0.0,14.2,0,0.255760274,0.255760274,12.8,12.8,9.066666667,6.4,6.4,6.4,6.4,6.4,18.37018787,12.7,19.2,17.48297541,9.185093933,8.250980392,9.850980392,1.04,9.617204301,6.4,6.4,13.33333333,6.4,7.466666667
2023/7/13 5:00,16.0,87.31,0.0,15.1,0,0.255760125,0.255760125,12.8,12.8,12.8,6.4,6.4,6.4,6.4,6.4,18.17883174,12.7,19.2,17.36752775,9.089415871,8.16503268,9.76503268,1.034666667,9.634408602,6.4,6.4,13.33333333,6.4,7.466666667
2023/7/13 6:00,16.0,87.83,0.0,15.2,0,0.255759845,0.255759845,12.8,12.8,12.8,6.4,6.4,6.4,6.4,6.4,17.98747562,12.7,19.2,17.25208009,8.993737809,8.079084967,9.679084967,1.029333333,9.651612903,6.4,6.4,13.33333333,6.4,7.466666667
2023/7/13 7:00,16.9,87.06,0.0,14.2,0,0.25576009,0.25576009,12.8,12.8,12.8,6.4,6.4,6.4,6.4,6.4,17.79611949,12.7,19.2,17.13663243,8.898059747,7.993137255,9.593137255,1.024,9.668817204,6.4,6.4,13.33333333,6.4,7.466666667
2023/7/13 8:00,17.7,83.0,0.028,14.6,1,0.255760134,0.255760135,12.8,12.8,11.2,6.4,6.4,6.4,6.4,6.4,17.60476337,12.7,19.2,17.02118477,8.802381686,7.907189542,9.507189542,1.018666667,9.686021505,6.4,6.4,13.33333333,6.4,7.466666667
2023/7/13 9:00,18.5,79.09,0.0,23.7,5,0.25575989,0.25575989,12.8,12.8,8.0,6.4,6.4,6.4,6.4,6.4,17.41340725,12.7,19.2,16.90573711,8.706703624,7.82124183,9.42124183,1.013333333,9.703225806,6.4,6.4,13.33333333,6.4,7.466666667
2023/7/13 10:00,18.7,78.33,0.0,23.9,2,0.255759481,0.255759481,12.8,12.8,8.533333333,6.4,6.4,6.4,6.4,6.4,17.22205112,12.7,19.2,16.79028945,8.611025562,7.735294118,9.335294118,1.008,9.720430108,6.4,6.4,13.33333333,6.4,7.466666667
2023/7/13 11:00,19.0,72.74,0.0,23.7,1,0.255760101,0.255760101,12.8,12.8,8.0,6.4,6.4,6.4,6.4,6.4,17.030695,12.7,14.93333333,16.67484179,8.5153475,7.649346405,9.249346405,1.002666667,9.737634409,6.4,6.4,13.33333333,6.4,7.466666667
2023/7/13 12:00,19.7,70.08,0.0,25.3,9,0.255759736,0.255759736,12.8,12.8,7.466666667,6.4,6.4,6.4,6.4,6.4,16.83933888,12.7,12.8,16.55939413,8.419669438,7.563398693,9.163398693,0.997333333,9.75483871,6.4,6.4,13.33333333,6.4,7.466666667
2023/7/13 13:00,19.1,64.17,0.0,32.8,9,0.255760319,0.255760319,12.8,12.8,6.933333333,6.4,6.4,6.4,6.4,6.4,16.64798275,12.7,12.8,16.44394647,8.323991377,7.47745098,9.07745098,0.992,9.772043011,6.4,6.4,13.33333333,6.4,7.466666667
2023/7/13 14:00,20.3,67.05,0.815,32.6,9,0.255759671,0.255759671,12.8,12.8,2.133333333,6.4,6.4,6.4,6.4,6.4,16.45662663,12.7,16.0,16.32849881,8.228313315,7.391503268,8.991503268,0.986666667,9.789247312,6.4,6.4,13.33333333,6.4,7.466666667
2023/7/13 15:00,20.3,66.02,0.0,30.0,8,0.255759998,0.255759998,12.8,12.8,0.0,6.4,6.4,6.4,6.4,6.4,16.26527051,12.7,19.2,16.21305115,8.132635253,7.305555556,8.905555556,0.981333333,9.806451613,6.4,6.4,13.33333333,6.4,7.466666667
2023/7/13 16:00,20.1,66.72,0.0,29.1,8,0.255760902,0.255760902,12.8,12.8,0.0,6.4,6.4,6.4,6.4,6.4,16.07391438,12.7,19.2,16.09760349,8.036957191,7.219607843,8.819607843,0.976,9.823655914,6.4,6.4,13.33333333,6.4,7.466666667
2023/7/13 17:00,20.7,64.58,0.0,24.7,5,0.255744038,0.255744038,12.8,12.8,0.0,6.4,6.4,6.4,6.4,6.4,15.88255826,12.7,19.2,15.98215583,7.941279129,7.133660131,8.733660131,0.970666667,9.840860215,6.4,6.4,13.33333333,6.4,7.466666667
2023/7/13 18:00,19.9,67.5,0.0,24.3,4,0.255759181,0.255759181,12.8,12.8,0.0,6.4,6.4,6.4,6.4,6.4,15.69120214,12.7,19.2,15.86670816,7.845601068,7.047712418,8.647712418,0.965333333,9.858064516,6.4,6.4,13.33333333,6.4,7.466666667
2023/7/13 19:00,19.7,68.59,0.0,26.0,1,0.255759392,0.255759392,12.8,12.8,0.0,6.4,6.4,6.4,6.4,6.4,15.49984601,12.7,19.2,15.7512605,7.749923006,6.961764706,8.561764706,0.96,9.875268817,6.4,6.4,13.33333333,6.4,7.466666667
2023/7/13 20:00,19.0,72.44,0.773,18.8,1,0.255759663,0.255759663,12.8,12.8,0.166666667,6.4,6.4,6.4,6.4,6.4,15.30848989,12.7,19.2,15.63581284,7.654244944,6.875816993,8.475816993,0.954666667,9.892473118,6.4,6.4,13.33333333,6.4,7.466666667
2023/7/13 21:00,18.8,73.44,0.0,15.1,0,0.25575986,0.25575986,12.8,12.8,0.333333333,6.4,6.4,6.4,6.4,6.4,15.11713376,12.7,19.2,15.52036518,7.558566882,6.789869281,8.389869281,0.949333333,9.909677419,6.4,6.4,13.33333333,6.4,7.466666667
2023/7/13 22:00,18.6,74.05,0.0,17.8,0,0.255759782,0.255759782,12.8,12.8,0.5,6.4,6.4,6.4,6.4,6.4,14.92577764,13.03072917,19.2,15.40491752,7.46288882,6.703921569,8.303921569,0.944,9.92688172,6.4,6.4,13.33333333,6.4,7.466666667
2023/7/13 23:00,17.7,75.19,0.0,12.8,0,0.255761899,0.255761899,12.8,12.8,0.666666667,6.4,6.4,6.4,6.4,6.4,14.73442152,13.36145833,19.2,15.28946986,7.367210759,6.617973856,8.217973856,0.938666667,9.944086022,6.4,6.4,13.33333333,6.4,7.466666667
2023/7/14 0:00,16.7,79.58,0.0,12.7,0,0.255759518,0.255759518,12.8,12.8,0.833333333,6.4,6.4,6.4,6.4,6.4,14.54306539,13.6921875,15.46666667,15.1740222,7.271532697,6.532026144,8.132026144,0.933333333,9.961290323,1.066666667,6.4,13.33333333,6.4,7.466666667
2023/7/14 1:00,15.9,83.57,0.0,11.5,0,0.255773275,0.255773275,12.8,12.8,6.866666667,6.4,6.4,6.4,6.4,6.4,14.35170927,14.02291667,12.8,15.05857454,7.175854635,6.446078431,8.046078431,0.928,9.978494624,1.087179487,6.4,13.33333333,6.4,7.466666667
2023/7/14 2:00,15.1,86.94,0.0,10.4,0,0.255760454,0.255760454,12.8,12.8,7.566666667,6.4,6.4,6.4,6.4,6.4,14.16035315,14.35364583,12.8,14.94312688,7.080176573,6.360130719,7.960130719,0.922666667,9.995698925,1.107692308,6.4,13.33333333,6.4,7.466666667
2023/7/14 3:00,15.1,86.97,0.0,9.9,0,0.255760383,0.255760383,12.8,12.8,10.4,6.4,6.4,6.4,6.4,6.4,13.96899702,14.684375,12.8,14.82767922,6.984498511,6.274183007,7.874183007,0.917333333,10.01290323,1.128205128,6.4,13.33333333,6.4,7.466666667
2023/7/14 4:00,15.1,87.11,0.0,10.6,0,0.255760272,0.255760272,12.8,12.8,7.9,6.4,6.4,6.4,6.4,6.4,13.7776409,15.01510417,12.8,14.71223156,6.88882045,6.188235294,7.788235294,0.912,10.03010753,1.148717949,6.4,13.33333333,6.4,7.466666667
2023/7/14 5:00,14.4,90.54,0.0,9.0,0,0.255760124,0.255760124,12.8,12.8,8.066666667,6.4,6.4,6.4,6.4,6.4,13.58628478,15.34583333,12.8,14.5967839,6.793142388,6.102287582,7.702287582,0.906666667,10.04731183,1.169230769,6.4,13.33333333,6.4,7.466666667
2023/7/14 6:00,14.9,87.8,0.0,12.2,0,0.255759843,0.255759843,12.8,12.8,8.233333333,6.4,6.4,6.4,6.4,6.4,13.39492865,15.6765625,12.8,14.48133624,6.697464326,6.016339869,7.616339869,0.901333333,10.06451613,1.18974359,6.4,13.33333333,6.4,7.466666667
2023/7/14 7:00,15.0,87.7,0.0,11.9,1,0.255760088,0.255760088,12.8,12.8,8.4,6.4,6.4,6.4,6.4,6.4,13.20357253,16.00729167,12.8,14.36588858,6.601786264,5.930392157,7.530392157,0.896,10.08172043,1.21025641,6.4,13.33333333,6.4,7.466666667
2023/7/14 8:00,16.1,86.48,0.171,16.8,2,0.255760133,0.255760133,12.8,12.8,6.966666667,6.4,6.4,6.4,6.4,6.4,13.0122164,16.33802083,12.8,14.25044092,6.506108202,5.844444444,7.444444444,0.890666667,10.09892473,1.230769231,6.4,13.33333333,6.4,7.466666667
2023/7/14 9:00,17.8,81.2,0.0,17.5,4,0.255759889,0.255759889,12.8,12.8,2.333333333,6.4,6.4,6.4,6.4,6.4,12.82086028,16.66875,12.8,14.13499326,6.410430141,5.758496732,7.358496732,0.885333333,10.11612903,1.251282051,6.4,13.33333333,6.4,7.466666667
2023/7/14 10:00,18.0,77.45,0.0,17.9,3,0.25575948,0.25575948,12.8,12.8,2.5,6.4,6.4,6.4,6.4,6.4,12.62950416,16.99947917,12.8,14.0195456,6.314752079,5.67254902,7.27254902,0.88,10.13333333,1.271794872,6.4,13.33333333,6.4,7.466666667
2023/7/14 11:00,19.0,75.69,0.0,19.6,3,0.255760099,0.255760099,12.8,12.8,2.666666667,6.4,6.4,6.4,6.4,6.4,12.43814803,17.33020833,12.8,13.90409794,6.219074017,5.586601307,7.186601307,0.874666667,9.6,1.292307692,6.4,13.33333333,6.4,7.466666667
2023/7/14 12:00,20.5,65.95,0.0,17.7,5,0.255759734,0.255759734,12.8,12.8,0.0,6.4,6.4,6.4,6.4,6.4,12.24679191,17.6609375,12.8,13.78865027,6.123395955,5.500653595,7.100653595,0.869333333,11.2,1.312820513,6.4,13.33333333,6.4,7.466666667
2023/7/14 13:00,20.6,62.0,0.0,19.3,6,0.255760317,0.255760317,12.8,12.8,0.533333333,6.4,6.4,6.4,6.4,6.4,12.05543579,17.99166667,12.8,13.67320261,6.027717893,5.414705882,7.014705882,0.864,12.8,1.333333333,6.4,13.33333333,6.4,7.466666667
2023/7/14 14:00,20.1,62.56,0.0,13.8,2,0.25575967,0.25575967,12.8,12.8,0.0,6.4,6.4,6.4,6.4,6.4,11.86407966,12.7,7.466666667,13.55775495,5.932039832,5.32875817,6.92875817,0.858666667,12.8,1.353846154,6.4,13.33333333,6.4,7.466666667
2023/7/14 15:00,21.1,58.78,0.0,16.6,9,0.255759996,0.255759996,12.8,12.8,0.0,6.4,6.4,6.4,6.4,6.4,11.67272354,12.7,6.4,13.44230729,5.83636177,5.242810458,6.842810458,0.853333333,11.2,1.374358974,5.333333333,13.33333333,6.4,7.466666667
2023/7/14 16:00,21.3,55.78,0.0,16.3,3,0.2557609,0.2557609,12.8,12.8,0.0,6.4,6.4,6.4,6.4,6.4,11.48136742,12.7,12.26666667,13.32685963,5.740683708,5.156862745,6.756862745,0.848,6.933333333,1.394871795,6.4,13.33333333,6.4,7.466666667
2023/7/14 17:00,22.0,55.83,0.0,16.2,2,0.255744038,0.255744038,12.8,12.8,4.266666667,6.4,6.4,6.4,6.4,6.4,11.29001129,12.7,9.6,13.21141197,5.645005646,5.070915033,6.670915033,0.842666667,6.4,1.415384615,6.4,13.33333333,6.4,7.466666667
2023/7/14 18:00,22.0,59.12,0.0,11.7,1,0.255759179,0.255759179,12.8,12.8,6.4,6.4,6.4,6.4,6.4,6.4,11.09865517,12.7,6.4,13.09596431,5.549327584,4.98496732,6.58496732,0.837333333,6.4,1.435897436,6.4,13.33333333,6.4,7.466666667
2023/7/14 19:00,21.0,67.2,0.0,7.9,0,0.25575939,0.25575939,12.8,12.8,9.6,6.4,6.4,6.4,6.4,6.4,10.90729905,12.7,6.4,12.98051665,5.453649523,4.899019608,6.499019608,0.832,6.4,1.456410256,6.4,13.33333333,6.4,7.466666667
2023/7/14 20:00,21.0,64.67,0.0,13.4,0,0.255759661,0.255759661,12.8,12.8,6.933333333,6.4,6.4,6.4,6.4,6.4,10.71594292,12.7,6.4,12.86506899,5.357971461,4.813071895,6.413071895,0.826666667,6.4,1.476923077,6.4,13.33333333,6.4,7.466666667
2023/7/14 21:00,20.9,67.36,0.0,13.1,0,0.255759858,0.255759858,12.8,12.8,7.006896552,6.4,6.4,6.4,6.4,6.4,10.5245868,12.7,8.0,12.74962133,5.262293399,4.727124183,6.327124183,0.821333333,6.4,1.497435897,6.4,13.33333333,6.4,7.466666667
2023/7/14 22:00,20.9,65.58,0.0,17.3,0,0.25575978,0.25575978,12.8,12.8,7.08045977,6.4,6.4,6.4,6.4,6.4,10.33323067,12.7,12.8,12.63417367,5.166615337,4.641176471,6.241176471,0.816,6.4,1.517948718,6.4,13.33333333,6.4,7.466666667
2023/7/14 23:00,20.9,66.47,0.0,20.7,0,0.255761897,0.255761897,12.8,12.8,7.154022989,6.4,6.4,6.4,6.4,6.4,10.14187455,12.7,12.8,12.51872601,5.070937275,4.555228758,6.155228758,0.810666667,6.4,1.538461538,6.4,13.33333333,6.4,7.466666667
2023/7/15 0:00,20.8,66.54,0.0,21.0,0,0.255759516,0.255759516,12.8,12.8,7.227586207,6.4,6.4,6.4,6.4,6.4,9.950518427,12.7,12.8,12.40327835,4.975259214,4.469281046,6.069281046,0.805333333,6.4,1.558974359,6.4,13.33333333,6.4,7.466666667
2023/7/15 1:00,20.9,65.99,0.0,21.0,0,0.255773272,0.255773272,12.8,12.8,7.301149425,6.4,6.4,6.4,6.4,6.4,9.759162304,12.7,12.8,12.28783069,4.879581152,4.383333333,5.983333333,0.8,6.4,1.579487179,6.4,13.33333333,6.4,7.466666667
2023/7/15 2:00,21.2,63.89,0.0,16.9,0,0.255760453,0.255760453,12.8,12.8,7.374712644,6.4,6.4,6.4,6.4,6.4,9.56780618,12.7,12.8,12.17238303,4.78390309,4.297385621,5.897385621,0.794666667,6.4,1.6,6.4,13.33333333,6.4,7.466666667
2023/7/15 3:00,21.8,58.1,0.0,18.8,0,0.255760381,0.255760381,12.8,12.8,7.448275862,6.4,6.4,6.4,6.4,6.4,9.376450056,12.7,12.8,12.05693537,4.688225028,4.211437908,5.811437908,0.789333333,6.4,1.620512821,6.4,13.33333333,6.4,7.466666667
2023/7/15 4:00,19.5,70.81,0.0,13.4,0,0.255760271,0.255760271,12.8,12.8,9.655172414,6.4,6.4,6.4,6.4,6.4,9.185093933,12.7,12.8,11.94148771,4.592546966,4.125490196,5.725490196,0.784,6.4,1.641025641,6.4,13.33333333,6.4,7.466666667
2023/7/15 5:00,19.9,77.24,0.0,16.3,0,0.255760122,0.255760122,12.8,12.8,9.423973727,6.4,6.4,6.4,6.4,6.4,8.993737809,12.7,12.8,11.82604005,4.496868905,4.039542484,5.639542484,0.778666667,6.4,1.661538462,6.4,13.33333333,6.4,7.466666667
2023/7/15 6:00,19.8,82.37,0.0,17.4,0,0.255759842,0.255759842,12.8,12.8,9.192775041,6.4,6.4,6.4,6.4,6.4,8.802381686,12.7,12.8,11.71059239,4.401190843,3.953594771,5.553594771,0.773333333,6.4,1.682051282,6.4,13.33333333,6.4,7.466666667
2023/7/15 7:00,19.9,81.81,0.0,18.5,1,0.255760086,0.255760086,12.8,12.8,8.961576355,6.4,6.4,6.4,6.4,6.4,8.611025562,12.7,12.8,11.59514472,4.305512781,3.867647059,5.467647059,0.768,6.4,1.702564103,6.4,13.33333333,6.4,7.466666667
2023/7/15 8:00,19.9,74.27,0.0,19.5,1,0.255760131,0.255760131,12.8,12.8,8.730377668,6.4,6.4,6.4,6.4,6.4,8.419669438,12.7,12.8,11.47969706,4.209834719,3.781699346,5.381699346,0.762666667,6.4,1.723076923,6.4,13.33333333,6.4,7.466666667
2023/7/15 9:00,20.1,70.33,0.0,21.5,4,0.255759887,0.255759887,12.8,12.8,8.499178982,6.4,6.4,6.4,6.4,6.4,8.228313315,12.7,12.8,11.3642494,4.114156657,3.695751634,5.295751634,0.757333333,10.13333333,1.743589744,6.4,13.33333333,6.4,7.466666667
2023/7/15 10:00,21.1,68.49,0.0,20.3,4,0.255759478,0.255759478,12.8,12.8,8.267980296,6.4,6.4,6.4,6.4,6.4,8.036957191,12.7,12.8,11.24880174,4.018478596,3.609803922,5.209803922,0.752,11.2,1.764102564,6.4,13.33333333,6.4,7.466666667
2023/7/15 11:00,21.9,65.58,0.0,23.1,5,0.255760097,0.255760097,12.8,12.8,4.303448276,6.4,6.4,6.4,6.4,6.4,7.845601068,12.7,12.8,11.13335408,3.922800534,3.523856209,5.123856209,0.746666667,11.06666667,1.784615385,6.4,13.33333333,6.4,7.466666667
2023/7/15 12:00,22.3,58.7,0.0,28.5,4,0.255759732,0.255759732,12.8,12.8,1.710344828,6.4,6.4,6.4,6.4,6.4,7.654244944,12.7,12.8,11.01790642,3.827122472,3.437908497,5.037908497,0.741333333,10.93333333,1.805128205,6.4,13.33333333,6.4,7.466666667
2023/7/15 13:00,22.3,61.18,0.0,29.3,3,0.255760315,0.255760315,12.8,12.8,5.517241379,6.4,6.4,6.4,6.4,6.4,7.46288882,12.7,12.8,10.90245876,3.73144441,3.351960784,4.951960784,0.736,10.8,1.825641026,6.4,13.33333333,6.4,7.466666667
2023/7/15 14:00,24.5,55.68,0.0,30.3,2,0.255759668,0.255759668,12.8,12.8,8.257471264,6.4,6.4,6.4,6.4,6.4,7.271532697,12.7,12.8,10.7870111,3.635766348,3.266013072,4.866013072,0.730666667,10.66666667,1.846153846,6.4,13.33333333,6.4,7.466666667
2023/7/15 15:00,24.7,55.65,0.0,26.7,5,0.255759994,0.255759994,12.8,12.8,8.331034483,6.4,6.4,6.4,6.4,6.4,7.080176573,12.7,12.8,10.67156344,3.540088287,3.180065359,4.780065359,0.725333333,10.53333333,1.866666667,6.4,13.33333333,6.4,7.466666667
2023/7/15 16:00,25.2,51.66,0.0,32.6,4,0.255760899,0.255760899,12.8,12.8,8.404597701,6.4,6.4,6.4,6.4,6.4,6.88882045,12.7,12.8,10.55611578,3.444410225,3.094117647,4.694117647,0.72,10.4,1.887179487,6.4,13.33333333,6.4,7.466666667
2023/7/15 17:00,19.2,80.54,0.0,37.4,0,0.255744038,0.255744038,12.8,12.8,8.47816092,6.4,6.4,6.4,6.4,6.4,6.697464326,12.7,12.8,10.44066812,3.348732163,3.008169935,4.608169935,0.714666667,10.26666667,1.907692308,6.4,13.33333333,6.4,7.466666667
2023/7/15 18:00,18.2,86.46,0.0,25.9,1,0.255759177,0.255759177,12.8,12.8,8.551724138,6.4,6.4,6.4,6.4,6.4,6.506108202,12.7,12.8,10.32522046,3.253054101,2.922222222,4.522222222,0.709333333,10.13333333,1.928205128,6.4,13.33333333,6.4,7.466666667
2023/7/15 19:00,19.9,73.54,0.0,24.6,2,0.255759388,0.255759388,12.8,12.8,9.15862069,6.4,6.4,6.4,6.4,6.4,6.314752079,12.7,12.8,10.2097728,3.157376039,2.83627451,4.43627451,0.704,10.0,1.948717949,6.4,13.33333333,6.4,7.466666667
2023/7/15 20:00,20.7,65.61,1.337,21.7,0,0.255759659,0.255759659,12.8,12.8,9.396286472,6.4,6.4,6.4,6.4,6.4,6.123395955,12.7,12.8,10.09432514,3.061697978,2.750326797,4.350326797,0.698666667,9.866666667,1.969230769,6.4,13.33333333,6.4,7.466666667
2023/7/15 21:00,20.5,62.96,0.0,30.0,0,0.255759856,0.255759856,12.8,12.8,9.633952255,6.4,6.4,6.4,6.4,6.4,5.932039832,12.7,12.8,9.978877477,2.966019916,2.664379085,4.264379085,0.693333333,9.733333333,1.98974359,6.4,13.33333333,6.4,7.466666667
2023/7/15 22:00,18.9,56.52,0.0,35.0,0,0.255759779,0.255759779,12.8,12.8,9.871618037,6.4,6.4,6.4,6.4,6.4,5.740683708,12.7,12.8,9.863429816,2.870341854,2.578431373,4.178431373,0.688,9.6,2.01025641,6.4,13.33333333,6.4,7.466666667
2023/7/15 23:00,18.1,61.43,0.0,26.5,0,0.255761895,0.255761895,12.8,12.8,10.10928382,6.4,6.4,6.4,6.4,6.4,5.549327584,12.7,12.8,9.747982156,2.774663792,2.49248366,4.09248366,0.682666667,9.466666667,2.030769231,6.4,13.33333333,6.4,7.466666667
