date,temp,humidity,precip,windspeed,uvindex,avg_e_price,avg_s_price,Station_57,Station_1908,Station_1859,Station_2110,Station_527,Station_63,Station_1491,Station_2180,Station_877,Station_1642,Station_1899,Station_373,Station_258,Station_482,Station_1197,Station_567,Station_1415,Station_573,Station_260,Station_1828,Station_2093,Station_1735,Station_327,Station_496,Station_1780,Station_765,Station_1227,Station_1653,Station_1962
2023/7/16 17:00,20.7,56.68,0.0,40.0,4,0.255744037,0.255744037,0.0,6.4,12.8,22.30137457,0.0,23.1673674,1.931391586,4.528278689,19.2,6.4,1.560493827,6.4,2.250847458,5.866666667,6.4,6.4,6.4,6.4,5.392592593,0.0,3.0976,3.047619048,6.4,0.0,6.4,0.715151515,6.4,0.0,3.2
2023/7/16 18:00,20.7,56.04,0.0,36.3,3,0.255759174,0.255759174,20.83333333,6.4,12.8,22.33410653,0.0,23.27375084,1.946925566,4.354781421,19.2,6.4,1.511111111,6.4,2.305084746,6.4,6.4,6.4,6.4,6.4,5.511111111,0.0,3.114666667,3.059340659,6.4,0.0,6.4,0.696969697,6.4,0.0,3.2
2023/7/16 19:00,20.7,50.31,0.0,33.6,2,0.255759386,0.255759386,50.0,6.4,12.8,22.36683849,0.0,23.38013428,1.962459547,4.181284153,19.2,6.4,1.461728395,6.4,2.359322034,6.4,6.4,6.4,6.4,6.4,5.62962963,0.0,3.131733333,3.071062271,6.4,0.0,6.4,0.678787879,6.4,0.0,3.2
2023/7/16 20:00,19.9,54.1,0.0,25.2,1,0.255759657,0.255759657,50.0,0.0,12.8,22.39957045,0.0,23.48651772,1.977993528,4.007786885,19.2,6.4,1.412345679,6.4,2.413559322,6.4,6.4,7.466666667,6.4,6.4,5.748148148,0.0,3.1488,3.082783883,6.4,4.266666667,6.4,0.660606061,6.4,0.0,3.2
2023/7/16 21:00,19.0,58.34,0.0,24.8,0,0.255759854,0.255759854,12.5,0.0,12.8,22.43230241,0.0,23.59290116,1.993527508,3.834289617,19.2,6.4,1.362962963,10.13333333,2.46779661,6.4,6.4,12.8,6.4,6.4,5.866666667,0.0,3.165866667,3.094505495,6.4,4.495238095,6.4,0.642424242,6.4,0.0,3.2
2023/7/16 22:00,18.2,67.69,0.0,13.5,0,0.255759777,0.255759777,0.0,0.0,12.8,22.46503436,0.0,23.6992846,2.009061489,3.66079235,19.2,6.4,1.313580247,12.8,2.522033898,6.311111111,6.4,12.8,6.266666667,6.4,6.4,0.0,3.182933333,3.106227106,6.4,4.723809524,6.4,0.624242424,6.4,0.0,3.2
2023/7/16 23:00,18.0,68.65,0.0,17.1,0,0.255761893,0.255761893,0.0,0.0,12.8,22.49776632,0.0,23.80566804,2.024595469,3.487295082,19.2,6.4,1.264197531,12.8,2.576271186,6.222222222,6.4,12.8,6.133333333,6.4,6.4,0.0,3.2,3.117948718,6.4,4.952380952,6.4,0.606060606,6.4,0.0,3.2
2023/7/17 0:00,17.3,74.54,0.0,16.2,0,0.255759514,0.255759514,0.0,2.666666667,12.8,22.53049828,0.0,23.91205148,2.04012945,3.313797814,21.86666667,6.4,1.214814815,12.8,2.630508475,6.133333333,6.4,12.8,6.0,6.4,6.4,0.0,5.333333333,3.12967033,6.4,5.180952381,6.4,0.587878788,6.4,0.0,3.2
2023/7/17 1:00,17.3,75.02,0.0,19.6,0,0.255773265,0.255773265,0.0,6.4,12.8,22.56323024,0.0,24.01843492,2.05566343,3.140300546,25.6,6.4,1.165432099,12.8,2.684745763,6.044444444,6.4,12.8,5.866666667,6.4,6.4,0.0,0.0,3.141391941,6.4,5.40952381,6.4,0.56969697,6.4,0.0,3.2
2023/7/17 2:00,16.3,82.55,0.198,20.8,0,0.255760451,0.255760451,0.0,6.4,12.8,22.5959622,0.0,24.12481835,2.071197411,2.966803279,24.53333333,6.4,1.116049383,12.8,2.738983051,5.955555556,6.4,12.8,3.2,6.4,3.2,0.0,0.0,3.153113553,6.4,5.638095238,6.4,0.551515152,6.4,0.0,3.2
2023/7/17 3:00,16.2,80.14,0.0,19.7,0,0.255760378,0.255760378,0.0,5.866666667,11.73333333,21.57036082,1.066666667,24.23120179,2.086731392,2.793306011,18.66666667,6.4,1.066666667,12.26666667,2.793220339,5.866666667,5.866666667,13.33333333,5.866666667,5.866666667,0.0,0.533333333,0.0,3.164835165,5.866666667,5.866666667,5.866666667,0.533333333,6.4,0.0,3.2
2023/7/17 4:00,16.2,80.48,0.0,18.5,0,0.255760268,0.255760268,0.0,1.6,12.8,22.66142612,6.4,24.33758523,2.102265372,2.619808743,19.2,4.8,0.0,12.8,2.847457627,6.4,6.4,12.8,6.4,6.4,0.0,0.0,0.0,3.176556777,6.4,5.866666667,6.4,0.0,6.4,0.0,3.2
2023/7/17 5:00,15.4,81.15,0.0,15.1,0,0.255760119,0.255760119,4.166666667,6.4,11.73333333,21.63582474,5.866666667,24.44396867,2.117799353,2.446311475,16.53333333,0.533333333,1.066666667,12.26666667,2.901694915,5.866666667,5.866666667,12.8,5.866666667,5.866666667,0.0,0.533333333,0.0,3.188278388,5.866666667,5.866666667,5.866666667,0.0,6.4,0.0,3.2
2023/7/17 6:00,15.2,81.66,0.0,15.6,0,0.255759839,0.255759839,8.333333333,4.8,5.333333333,15.3185567,8.0,25.60868545,2.133333333,2.272814208,18.66666667,3.2,5.333333333,10.66666667,2.955932203,5.866666667,3.733333333,8.533333333,5.866666667,2.666666667,1.066666667,2.666666667,1.6,3.2,4.266666667,1.066666667,2.666666667,1.6,4.8,1.066666667,3.2
2023/7/17 7:00,16.1,81.48,0.0,14.4,0,0.255760082,0.255760082,8.333333333,5.333333333,5.333333333,17.46795533,4.8,25.65837246,1.066666667,2.09931694,16.0,1.066666667,6.933333333,9.066666667,3.010169492,4.8,4.266666667,10.66666667,4.266666667,5.333333333,0.533333333,3.2,1.6,3.2,2.133333333,1.112380952,1.066666667,1.590724638,2.666666667,1.066666667,3.2
2023/7/17 8:00,16.9,77.69,0.094,22.3,0,0.255760128,0.255760128,0.0,6.4,12.8,22.79235395,6.4,25.74585709,1.060392157,1.925819672,12.8,0.0,0.0,12.8,3.06440678,0.0,6.4,12.8,6.4,10.13333333,0.0,6.4,0.0,0.0,6.4,1.158095238,6.4,1.581449275,6.4,0.0,3.183589744
2023/7/17 9:00,17.1,75.19,0.0,22.6,2,0.255759884,0.255759884,0.0,6.4,12.8,22.82508591,2.666666667,25.83334172,1.054117647,1.752322404,12.8,0.0,0.0,12.8,3.118644068,0.0,6.4,12.8,6.4,8.533333333,0.0,6.4,0.0,0.0,6.4,1.203809524,6.4,1.572173913,6.4,0.0,3.167179487
2023/7/17 10:00,18.1,64.59,0.0,30.6,1,0.255759475,0.255759475,4.166666667,6.4,11.73333333,22.85781787,0.533333333,25.92082635,1.047843137,1.578825137,13.33333333,0.533333333,1.066666667,12.26666667,3.172881356,0.0,6.4,12.8,6.933333333,6.933333333,0.0,5.866666667,0.0,0.533333333,5.866666667,1.24952381,5.866666667,1.562898551,6.4,0.533333333,3.150769231
2023/7/17 11:00,18.8,64.22,0.0,28.2,5,0.255760093,0.255760093,4.545454545,5.866666667,9.066666667,21.83221649,0.0,26.00831098,1.041568627,1.405327869,12.8,0.0,0.533333333,12.8,3.227118644,0.533333333,9.066666667,12.26666667,2.666666667,5.333333333,0.0,6.4,0.0,1.066666667,5.866666667,1.295238095,5.866666667,1.553623188,5.866666667,0.622222222,3.134358974
2023/7/17 12:00,19.4,63.45,0.0,28.5,3,0.255759729,0.255759729,4.924242424,6.4,6.4,22.92328179,0.0,26.09579561,1.035294118,1.231830601,12.8,0.0,0.0,12.8,3.281355932,0.0,12.8,12.8,0.0,0.0,0.0,6.4,0.0,1.066666667,6.4,1.340952381,6.4,1.544347826,6.4,0.711111111,3.117948718
2023/7/17 13:00,19.1,61.59,0.0,33.0,9,0.255760311,0.255760311,5.303030303,5.866666667,6.4,33.53934708,0.0,26.18328024,1.029019608,1.058333333,13.33333333,0.0,0.0,12.26666667,3.33559322,1.6,12.26666667,12.8,3.2,0.533333333,0.0,5.866666667,0.533333333,1.066666667,5.866666667,1.386666667,5.866666667,1.535072464,5.866666667,0.8,3.101538462
2023/7/17 14:00,19.7,65.41,0.596,29.1,10,0.255759666,0.255759666,5.681818182,6.4,6.4,35.6887457,2.666666667,26.27076487,1.022745098,0.0,13.42528736,0.0,0.0,6.933333333,3.389830508,0.0,9.6,12.8,6.4,0.0,0.0,6.4,0.0,1.066666667,6.4,1.432380952,6.4,1.525797101,6.4,0.888888889,3.085128205
2023/7/17 15:00,19.2,64.13,0.0,30.7,6,0.255759991,0.255759991,6.060606061,6.4,6.4,35.72147766,6.4,26.3582495,1.016470588,0.0,13.51724138,0.0,6.4,6.4,3.444067797,0.0,6.4,12.8,6.4,4.266666667,0.0,6.4,5.866666667,1.066666667,6.4,1.478095238,6.4,1.516521739,6.4,0.977777778,3.068717949
2023/7/17 16:00,19.3,64.51,0.0,29.8,4,0.255760895,0.255760895,6.439393939,6.4,11.73333333,35.75420962,6.4,26.44573413,1.010196078,0.0,13.6091954,0.0,6.4,6.4,3.498305085,0.0,6.4,9.6,6.4,6.4,0.0,6.4,6.4,1.066666667,10.66666667,1.523809524,6.4,1.507246377,6.4,1.066666667,3.052307692
2023/7/17 17:00,19.2,67.51,0.037,31.5,7,0.255744037,0.255744037,6.818181818,6.4,12.8,35.78694158,6.4,26.53321876,1.003921569,0.0,13.70114943,0.0,6.4,8.0,3.552542373,0.0,6.4,6.4,6.4,6.4,0.0,6.4,6.4,1.066666667,12.8,1.56952381,6.4,1.497971014,6.4,1.155555556,3.035897436
2023/7/17 18:00,19.9,61.07,0.0,27.5,5,0.255759172,0.255759172,7.196969697,6.4,12.8,35.81967354,6.4,26.62070339,0.997647059,0.0,13.79310345,0.0,6.4,12.8,3.606779661,0.0,6.4,10.66666667,6.4,6.4,0.0,6.4,6.4,1.066666667,12.8,1.615238095,6.4,1.488695652,6.4,1.244444444,3.019487179
2023/7/17 19:00,19.9,55.43,0.0,27.6,3,0.255759384,0.255759384,7.575757576,6.4,12.8,35.8524055,4.8,26.70818802,0.991372549,0.0,13.88505747,0.0,6.4,8.533333333,3.661016949,0.0,6.4,6.933333333,6.4,6.4,0.0,6.4,6.4,1.066666667,10.66666667,1.660952381,6.4,1.47942029,6.4,1.333333333,3.003076923
2023/7/17 20:00,19.0,63.61,0.183,24.4,0,0.255759655,0.255759655,7.954545455,6.4,10.13333333,35.88513746,4.8,26.79567265,0.985098039,0.0,13.97701149,0.0,6.4,6.4,3.715254237,2.666666667,6.4,6.4,6.4,6.4,0.0,6.4,6.4,1.066666667,12.8,1.706666667,6.4,1.470144928,6.4,1.422222222,2.986666667
2023/7/17 21:00,18.1,71.66,0.0,23.0,0,0.255759852,0.255759852,8.333333333,6.4,6.4,35.91786942,6.4,26.88315728,0.978823529,0.0,14.06896552,0.0,7.466666667,6.4,3.769491525,6.4,6.4,6.4,6.4,6.4,0.0,6.4,6.4,1.066666667,12.8,1.752380952,6.4,1.460869565,6.4,1.511111111,2.97025641
2023/7/17 22:00,17.1,77.09,0.0,16.9,0,0.255759775,0.255759775,8.712121212,6.4,6.4,35.95060137,6.4,26.97064191,0.97254902,0.0,14.16091954,6.4,12.8,6.4,3.823728814,6.4,6.4,6.4,6.4,6.4,0.0,6.4,6.4,1.066666667,12.8,1.798095238,6.4,1.451594203,6.4,1.6,2.953846154
2023/7/17 23:00,16.8,81.9,0.0,13.6,0,0.255761891,0.255761891,9.090909091,6.4,6.4,24.34166667,6.4,27.05812654,0.96627451,0.0,14.25287356,6.4,12.8,6.4,3.877966102,6.4,6.4,6.4,3.733333333,6.4,0.0,6.4,6.4,1.066666667,12.8,1.843809524,6.4,1.442318841,6.4,1.688888889,2.937435897
2023/7/18 0:00,16.5,83.89,0.0,11.3,0,0.255759512,0.255759512,9.46969697,6.4,6.4,25.4,6.4,27.14561117,0.96,0.0,14.34482759,7.466666667,12.8,6.933333333,3.93220339,4.8,6.4,6.4,3.753846154,8.533333333,0.0,6.4,6.4,1.066666667,12.8,1.88952381,6.4,1.433043478,6.4,1.777777778,2.921025641
2023/7/18 1:00,15.9,84.21,0.0,10.8,0,0.255773261,0.255773261,9.848484848,5.333333333,6.4,25.4,6.4,27.2330958,0.95372549,0.0,14.43678161,6.4,12.8,12.8,3.986440678,0.0,6.4,6.4,3.774358974,8.888888889,0.0,4.266666667,6.4,1.066666667,12.8,1.935238095,6.4,1.423768116,6.4,1.866666667,2.904615385
2023/7/18 2:00,15.1,88.56,0.0,7.2,0,0.25576045,0.25576045,10.22727273,6.4,6.4,25.4,6.4,27.32058043,0.94745098,0.0,14.52873563,6.4,11.2,12.8,4.040677966,1.6,6.4,6.4,3.794871795,9.244444444,0.0,4.193464052,6.4,1.066666667,12.8,1.980952381,6.4,1.414492754,6.4,1.955555556,2.888205128
2023/7/18 3:00,15.1,88.3,0.0,10.1,0,0.255760377,0.255760377,10.60606061,6.4,6.4,25.4,6.4,27.40806506,0.941176471,0.0,14.62068966,6.4,12.8,12.8,4.094915254,6.4,6.4,11.2,3.815384615,9.6,0.0,4.120261438,6.4,1.066666667,12.8,2.026666667,6.4,1.405217391,6.4,2.044444444,2.871794872
2023/7/18 4:00,14.3,92.1,0.0,6.0,0,0.255760266,0.255760266,10.98484848,3.2,9.066666667,25.4,6.4,27.49554969,0.934901961,0.0,14.71264368,6.4,12.8,12.8,4.149152542,10.13333333,6.4,12.8,3.835897436,9.353846154,0.0,4.047058824,6.4,1.066666667,12.8,2.072380952,6.4,1.395942029,6.4,2.133333333,2.855384615
2023/7/18 5:00,14.1,93.03,0.0,10.3,0,0.255760117,0.255760117,11.36363636,0.0,12.8,25.4,6.4,27.58303432,0.928627451,0.0,14.8045977,6.4,12.8,14.93333333,4.203389831,6.4,6.4,12.8,3.856410256,9.107692308,3.733333333,3.973856209,6.4,1.066666667,12.8,2.118095238,6.4,1.386666667,6.4,2.222222222,2.838974359
2023/7/18 6:00,14.0,93.44,0.0,9.9,0,0.255759837,0.255759837,11.74242424,0.0,12.8,25.4,6.4,27.67051895,0.922352941,0.0,14.89655172,6.4,12.8,19.2,4.257627119,4.266666667,6.4,12.8,3.876923077,8.861538462,6.4,3.900653595,6.4,1.066666667,12.8,2.163809524,6.4,1.377391304,6.4,2.311111111,2.822564103
2023/7/18 7:00,14.9,85.65,0.0,11.5,1,0.255760081,0.255760081,12.12121212,0.0,12.8,25.4,6.4,27.75800358,0.916078431,0.0,14.98850575,6.4,12.8,14.93333333,4.311864407,0.0,6.933333333,12.8,3.897435897,8.615384615,6.4,3.82745098,6.4,1.066666667,12.8,2.20952381,6.4,1.368115942,6.4,2.4,2.806153846
2023/7/18 8:00,16.1,83.77,0.105,12.3,2,0.255760126,0.255760126,12.5,0.0,12.8,25.4,6.4,27.84548821,0.909803922,0.0,15.08045977,6.4,12.8,12.8,4.366101695,0.0,6.4,12.8,3.917948718,8.369230769,6.4,3.754248366,6.4,1.066666667,12.8,2.255238095,6.4,1.35884058,6.4,2.488888889,2.78974359
2023/7/18 9:00,17.2,82.43,0.0,11.2,4,0.255759882,0.255759882,12.87878788,0.0,12.8,25.4,6.4,27.93297284,0.903529412,0.0,15.17241379,6.4,12.8,12.8,4.420338983,0.533333333,6.4,12.8,3.938461538,8.123076923,6.4,3.681045752,6.4,1.066666667,12.8,2.300952381,6.4,1.349565217,6.4,2.577777778,2.773333333
2023/7/18 10:00,19.1,77.81,0.0,12.3,5,0.255759474,0.255759474,13.25757576,0.0,12.8,25.4,6.4,28.02045747,0.897254902,0.0,15.26436782,6.4,12.8,12.8,4.474576271,5.866666667,6.4,12.8,3.958974359,7.876923077,6.4,3.607843137,6.4,1.066666667,12.8,2.346666667,6.4,1.340289855,6.4,2.666666667,2.756923077
2023/7/18 11:00,19.8,73.83,0.0,15.9,4,0.255760091,0.255760091,13.63636364,0.0,12.8,17.99166667,6.4,28.1079421,0.890980392,0.0,15.35632184,6.4,12.8,9.066666667,4.528813559,6.933333333,6.4,9.066666667,3.979487179,7.630769231,6.4,3.534640523,6.4,1.066666667,9.066666667,2.392380952,6.4,1.331014493,6.4,2.755555556,2.740512821
2023/7/18 12:00,20.7,69.41,0.0,15.6,7,0.255759727,0.255759727,14.01515152,0.0,12.8,12.7,6.4,28.02934628,0.884705882,0.0,15.44827586,6.4,12.8,6.4,4.583050847,2.133333333,6.4,6.4,4.0,7.384615385,6.4,3.461437908,6.4,1.066666667,6.4,2.438095238,6.4,1.32173913,6.4,2.844444444,2.724102564
2023/7/18 13:00,20.9,64.88,0.0,14.8,1,0.255760309,0.255760309,14.39393939,0.0,12.8,23.28333333,6.4,27.95075046,0.878431373,3.175,15.54022989,6.4,12.8,6.4,4.637288136,0.0,6.4,6.4,4.020512821,7.138461538,6.4,3.388235294,6.4,1.066666667,6.4,2.483809524,6.4,1.312463768,6.4,2.933333333,2.707692308
2023/7/18 14:00,21.7,58.87,0.0,14.1,1,0.255759664,0.255759664,14.77272727,1.066666667,12.8,25.4,6.4,27.87215465,0.872156863,12.7,15.63218391,6.4,12.8,7.466666667,4.691525424,3.733333333,9.066666667,6.4,4.041025641,6.892307692,1.6,3.31503268,6.4,1.066666667,6.933333333,2.52952381,6.4,1.303188406,6.4,3.022222222,2.691282051
2023/7/18 15:00,21.8,54.83,0.0,15.7,8,0.255759989,0.255759989,15.15151515,6.4,6.4,2.116666667,6.4,27.79355883,0.865882353,12.7,15.72413793,6.4,12.8,12.8,4.745762712,3.2,12.8,6.4,4.061538462,6.646153846,0.0,3.241830065,6.4,1.066666667,11.2,2.575238095,6.4,1.293913043,6.4,3.111111111,2.674871795
2023/7/18 16:00,22.0,52.36,0.0,16.7,6,0.255760893,0.255760893,15.53030303,11.2,6.4,0.0,6.4,27.71496301,0.859607843,12.7,15.81609195,6.4,12.8,12.8,4.8,0.0,12.8,6.4,4.082051282,6.4,0.0,3.168627451,6.4,1.066666667,6.4,2.620952381,6.4,1.284637681,6.4,3.2,2.658461538
2023/7/18 17:00,22.0,51.82,0.0,14.2,7,0.255744037,0.255744037,15.90909091,12.8,6.4,0.0,6.4,27.63636719,0.853333333,12.7,15.90804598,6.4,10.13333333,12.8,6.4,2.666666667,12.8,6.4,4.102564103,6.153846154,0.0,3.095424837,6.4,1.066666667,6.4,2.666666667,6.4,1.275362319,6.4,3.626666667,2.642051282
2023/7/18 18:00,21.1,52.2,0.0,12.6,1,0.25575917,0.25575917,16.28787879,12.8,6.4,0.0,6.4,27.55777138,0.847058824,12.7,16.0,6.4,6.4,12.8,6.4,4.266666667,12.8,6.4,4.123076923,5.907692308,0.0,3.022222222,6.4,1.066666667,12.8,2.712380952,6.4,1.266086957,6.4,4.053333333,2.625641026
2023/7/18 19:00,20.0,58.81,0.0,9.7,1,0.255759382,0.255759382,16.66666667,12.8,13.33333333,0.0,6.4,27.47917556,0.840784314,12.7,16.09195402,6.4,6.4,12.8,6.4,2.133333333,12.8,6.4,4.143589744,5.661538462,0.0,2.949019608,6.4,1.066666667,9.6,2.758095238,6.4,1.256811594,6.4,4.48,2.609230769
2023/7/18 20:00,19.1,62.61,0.0,11.1,0,0.255759653,0.255759653,33.33333333,12.8,14.93333333,8.466666667,6.4,27.40057974,0.834509804,12.7,16.18390805,6.4,6.4,12.8,6.4,4.8,9.6,6.4,4.164102564,5.415384615,0.0,2.875816993,6.4,1.066666667,12.8,2.803809524,6.4,1.247536232,6.4,4.906666667,2.592820513
2023/7/18 21:00,18.8,67.84,0.0,7.4,0,0.255759851,0.255759851,50.0,12.8,10.13333333,22.225,6.4,27.32198392,0.828235294,12.7,16.27586207,6.4,10.13333333,12.8,6.4,0.0,6.4,6.4,4.184615385,5.169230769,1.066666667,2.802614379,6.4,1.066666667,12.8,2.84952381,6.4,1.23826087,6.4,5.333333333,2.576410256
2023/7/18 22:00,17.8,69.66,0.0,3.2,0,0.255759773,0.255759773,50.0,12.8,6.4,25.4,6.4,27.24338811,0.821960784,12.7,16.36781609,6.4,12.8,11.2,6.4,0.0,6.4,6.4,4.205128205,4.923076923,6.4,2.729411765,6.4,1.066666667,12.8,2.895238095,6.4,1.228985507,6.4,5.303466667,2.56
2023/7/18 23:00,17.2,74.47,0.0,1.5,0,0.25576189,0.25576189,50.0,6.4,6.4,25.4,10.13333333,27.16479229,0.815686275,12.7,16.45977011,2.666666667,12.8,11.08333333,6.4,0.0,6.4,10.66666667,4.225641026,4.676923077,4.266666667,2.65620915,6.4,1.066666667,12.8,2.940952381,6.4,1.219710145,6.4,5.2736,2.543589744
2023/7/19 0:00,15.3,82.47,0.0,7.2,0,0.255759511,0.255759511,50.0,6.4,6.4,25.4,12.8,27.08619647,0.809411765,12.7,16.55172414,0.0,12.8,10.96666667,6.4,0.533333333,6.4,12.8,4.246153846,4.430769231,4.216216216,2.583006536,6.4,1.066666667,12.8,2.986666667,6.4,1.210434783,6.4,5.243733333,2.527179487
2023/7/19 1:00,15.2,86.3,0.0,6.8,0,0.255773258,0.255773258,50.0,6.4,6.4,25.4,12.8,27.00760065,0.803137255,12.7,16.64367816,0.0,10.13333333,10.85,6.4,0.0,6.4,13.33333333,4.266666667,4.184615385,4.165765766,2.509803922,6.4,1.066666667,12.8,3.032380952,6.4,1.20115942,6.4,5.213866667,2.510769231
2023/7/19 2:00,14.5,90.44,0.0,0.9,0,0.255760449,0.255760449,50.0,6.4,6.4,25.4,12.8,26.92900484,0.796862745,12.7,16.73563218,0.0,6.4,10.73333333,6.4,0.0,6.4,15.46666667,4.287179487,3.938461538,4.115315315,2.436601307,6.4,1.066666667,12.8,3.078095238,6.4,1.191884058,6.4,5.184,2.494358974
2023/7/19 3:00,15.4,90.49,0.0,1.2,0,0.255760375,0.255760375,50.0,6.4,6.4,25.4,12.8,26.85040902,0.790588235,12.7,16.82758621,0.0,8.533333333,10.61666667,5.866666667,0.0,6.4,12.8,4.307692308,3.692307692,4.064864865,2.363398693,6.4,1.066666667,12.8,3.123809524,6.4,1.182608696,6.4,5.154133333,2.477948718
2023/7/19 4:00,15.7,88.63,0.0,4.2,0,0.255760264,0.255760264,50.0,4.8,6.4,25.4,6.933333333,26.7718132,0.784313725,12.7,16.91954023,0.0,12.8,10.5,5.736585366,0.0,6.4,12.8,4.328205128,3.446153846,4.014414414,2.290196078,6.4,1.066666667,12.8,3.16952381,6.4,1.173333333,6.4,5.124266667,2.461538462
2023/7/19 5:00,15.6,85.96,0.0,6.9,0,0.255760116,0.255760116,50.0,0.0,6.4,25.4,6.4,26.69321739,0.778039216,12.7,17.01149425,0.0,12.8,10.38333333,5.606504065,0.0,6.4,12.8,4.348717949,3.2,3.963963964,2.216993464,6.4,1.066666667,12.8,3.215238095,6.4,1.164057971,6.4,5.0944,2.445128205
2023/7/19 6:00,15.0,88.35,0.0,3.9,0,0.255759836,0.255759836,50.0,0.533333333,6.4,25.4,6.4,26.61462157,0.771764706,12.7,17.10344828,0.0,12.8,10.26666667,5.476422764,0.0,6.4,12.8,4.369230769,6.4,3.913513514,2.14379085,6.4,1.066666667,12.8,3.260952381,6.4,1.154782609,6.4,5.064533333,2.428717949
2023/7/19 7:00,15.9,84.73,0.0,4.5,0,0.255760079,0.255760079,50.0,6.4,6.4,25.4,6.4,26.53602575,0.765490196,12.7,17.1954023,0.0,11.2,10.15,5.346341463,0.0,6.4,10.13333333,4.38974359,6.4,3.863063063,2.070588235,6.4,1.066666667,12.8,3.306666667,6.4,1.145507246,6.4,5.034666667,2.412307692
2023/7/19 8:00,16.8,80.61,0.251,4.2,1,0.255760124,0.255760124,50.0,3.733333333,6.4,25.4,6.4,26.45742993,0.759215686,12.7,17.28735632,0.0,6.4,10.03333333,5.216260163,0.0,6.4,6.4,4.41025641,6.4,3.812612613,1.997385621,6.4,1.066666667,12.8,3.352380952,6.4,1.136231884,6.4,5.0048,2.395897436
2023/7/19 9:00,18.5,72.34,0.0,4.3,5,0.255759881,0.255759881,50.0,0.0,6.4,25.4,6.4,26.37883412,0.752941176,12.7,17.37931034,0.0,6.4,9.916666667,5.086178862,0.0,6.4,6.4,4.430769231,6.4,3.762162162,1.924183007,6.4,1.066666667,12.8,3.398095238,6.4,1.126956522,6.4,4.974933333,2.379487179
2023/7/19 10:00,18.8,74.42,0.0,7.5,3,0.255759472,0.255759472,50.0,0.0,6.4,25.4,6.4,26.3002383,0.746666667,12.7,17.47126437,0.0,6.4,9.8,4.956097561,0.0,6.4,6.4,4.451282051,6.4,3.711711712,1.850980392,6.4,1.066666667,12.8,3.443809524,6.4,1.117681159,6.4,4.945066667,2.363076923
2023/7/19 11:00,18.6,72.5,0.0,12.6,4,0.255760089,0.255760089,50.0,0.0,6.4,25.4,6.4,26.22164248,0.740392157,12.7,17.56321839,0.0,6.4,9.683333333,4.82601626,0.0,6.4,6.4,4.471794872,6.4,3.661261261,1.777777778,2.133333333,1.066666667,12.8,3.48952381,6.4,1.108405797,6.4,4.9152,2.346666667
2023/7/19 12:00,19.3,72.48,0.0,15.8,4,0.255759726,0.255759726,50.0,0.0,6.4,25.4,6.4,26.14304666,0.734117647,12.7,17.65517241,0.0,6.4,9.566666667,4.695934959,0.0,6.4,6.4,4.492307692,6.4,3.610810811,1.704575163,0.0,1.066666667,12.8,3.535238095,6.4,1.099130435,6.4,4.885333333,2.33025641
2023/7/19 13:00,19.6,74.46,0.0,15.9,10,0.255760307,0.255760307,50.0,0.0,6.4,31.75,6.4,26.06445085,0.727843137,12.7,17.74712644,0.0,6.4,9.45,4.565853659,8.0,6.4,6.4,4.512820513,6.4,3.56036036,1.631372549,0.0,1.066666667,12.8,3.580952381,6.4,1.089855072,6.4,4.855466667,2.313846154
2023/7/19 14:00,19.8,65.86,0.037,17.6,8,0.255759663,0.255759663,50.0,0.0,6.4,38.1,6.4,25.98585503,0.721568627,12.7,17.83908046,0.0,6.4,9.333333333,4.435772358,7.866666667,6.4,6.4,4.533333333,6.4,3.50990991,1.558169935,0.0,1.066666667,12.8,3.626666667,6.4,1.08057971,6.4,4.8256,2.297435897
2023/7/19 15:00,20.7,65.04,0.0,19.7,8,0.255759987,0.255759987,50.0,0.0,6.4,38.1,6.4,25.90725921,0.715294118,12.7,17.93103448,6.4,10.66666667,9.216666667,4.305691057,7.733333333,6.4,6.4,4.553846154,6.4,3.459459459,1.48496732,0.0,1.066666667,7.466666667,3.672380952,6.4,1.071304348,6.4,4.795733333,2.281025641
2023/7/19 16:00,20.7,64.69,0.0,18.1,3,0.255760891,0.255760891,50.0,0.0,6.4,38.1,6.4,23.71199673,0.709019608,12.7,18.02298851,6.4,12.8,9.1,4.175609756,7.6,6.4,6.4,4.574358974,6.4,3.409009009,1.411764706,1.066666667,1.066666667,6.4,3.718095238,6.4,1.062028986,6.4,4.765866667,2.264615385
2023/7/19 17:00,19.9,64.89,0.0,20.5,1,0.255744037,0.255744037,50.0,0.0,9.6,38.1,6.4,13.05006758,0.702745098,12.7,18.11494253,12.26666667,12.8,8.983333333,4.045528455,7.466666667,6.4,6.4,4.594871795,6.4,3.358558559,1.338562092,6.4,1.066666667,6.4,3.763809524,6.4,1.052753623,6.4,4.736,2.248205128
2023/7/19 18:00,19.1,68.0,0.0,19.2,2,0.255759167,0.255759167,50.0,0.0,6.4,38.1,6.4,12.97147176,0.696470588,12.7,18.20689655,12.8,12.8,8.866666667,3.915447154,7.333333333,6.4,6.4,4.615384615,6.4,3.308108108,1.265359477,6.4,1.066666667,6.4,3.80952381,6.4,1.043478261,6.4,4.706133333,2.231794872
