date,temp,humidity,precip,windspeed,uvindex,avg_e_price,avg_s_price,Station_994,Station_1187,Station_2192,Station_342,Station_481,Station_1389,Station_209,Station_641,Station_406,Station_646,Station_1397,Station_1760,Station_1253,Station_1276,Station_1288,Station_1238,Station_254,Station_230,Station_1786,Station_1628,Station_256,Station_1512,Station_558,Station_1300,Station_452,Station_1861,Station_2108,Station_585
2023/7/17 14:00,19.7,65.41,0.596,29.1,10,0.255759666,0.255759666,50.0,1.066666667,0.0,0.533333333,12.67809524,0.0,0.0,6.4,6.4,0.0,6.4,0.0,3.733333333,0.0,2.656790123,0.544,3.076923077,5.167407407,6.4,6.4,0.177777778,0.538271605,3.469803922,6.4,1.534502924,1.733333333,0.533333333,0.0
2023/7/17 15:00,19.2,64.13,0.0,30.7,6,0.255759991,0.255759991,50.0,0.0,0.0,0.533333333,12.61714286,0.0,0.0,6.4,6.4,0.0,6.4,0.0,0.0,0.0,2.64691358,0.554666667,3.282051282,5.143703704,6.4,6.4,0.266666667,0.543209877,3.432156863,6.4,1.525146199,1.6,0.533333333,0.0
2023/7/17 16:00,19.3,64.51,0.0,29.8,4,0.255760895,0.255760895,50.0,0.0,0.0,0.533333333,12.55619048,1.066666667,0.0,6.4,6.4,0.0,6.4,0.0,0.0,0.0,2.637037037,0.565333333,3.487179487,5.12,6.4,6.4,0.355555556,0.548148148,3.394509804,6.4,1.515789474,0.0,0.533333333,0.0
2023/7/17 17:00,19.2,67.51,0.037,31.5,7,0.255744037,0.255744037,50.0,0.0,0.0,0.533333333,12.4952381,0.0,0.0,6.4,6.4,0.0,6.4,0.0,0.0,0.0,2.627160494,0.576,3.692307692,5.096296296,6.4,6.4,0.444444444,0.55308642,3.356862745,6.4,1.506432749,0.0,0.533333333,0.0
2023/7/17 18:00,19.9,61.07,0.0,27.5,5,0.255759172,0.255759172,50.0,0.0,0.0,0.533333333,12.43428571,0.0,0.0,6.4,6.4,0.0,3.2,2.133333333,0.0,0.0,2.617283951,0.586666667,3.897435897,5.072592593,6.4,6.4,0.533333333,0.558024691,3.319215686,6.4,1.497076023,0.0,0.533333333,0.0
2023/7/17 19:00,19.9,55.43,0.0,27.6,3,0.255759384,0.255759384,50.0,0.0,0.0,0.533333333,12.37333333,0.0,0.0,6.4,6.4,0.0,0.0,2.133333333,0.0,3.2,2.607407407,0.597333333,4.102564103,5.048888889,6.4,6.4,0.622222222,0.562962963,3.281568627,6.4,1.487719298,0.0,0.533333333,0.0
2023/7/17 20:00,19.0,63.61,0.183,24.4,0,0.255759655,0.255759655,50.0,0.0,0.0,0.533333333,12.31238095,0.0,0.0,6.4,6.4,0.0,0.0,2.133333333,0.0,6.4,2.597530864,0.608,4.307692308,5.025185185,6.4,6.4,0.711111111,0.567901235,3.243921569,6.4,1.478362573,0.0,0.533333333,0.0
2023/7/17 21:00,18.1,71.66,0.0,23.0,0,0.255759852,0.255759852,50.0,0.0,0.0,0.533333333,12.25142857,4.8,0.0,7.466666667,6.4,0.0,0.0,2.133333333,5.866666667,6.4,2.587654321,0.618666667,4.512820513,5.001481481,6.4,6.4,0.8,0.572839506,3.20627451,6.4,1.469005848,0.0,0.533333333,0.0
2023/7/17 22:00,17.1,77.09,0.0,16.9,0,0.255759775,0.255759775,50.0,0.0,0.0,0.533333333,12.19047619,6.4,0.0,7.466666667,6.4,0.0,0.0,2.133333333,6.4,6.4,2.577777778,0.629333333,4.717948718,4.977777778,6.4,6.4,0.888888889,0.577777778,3.168627451,6.4,1.459649123,0.0,0.533333333,0.266666667
2023/7/17 23:00,16.8,81.9,0.0,13.6,0,0.255761891,0.255761891,50.0,0.0,0.0,0.533333333,12.12952381,6.4,0.0,6.4,6.4,0.0,0.0,2.133333333,6.4,6.4,2.567901235,0.64,4.923076923,4.954074074,6.4,6.4,0.977777778,0.582716049,3.130980392,6.4,1.450292398,2.133333333,0.533333333,0.533333333
2023/7/18 0:00,16.5,83.89,0.0,11.3,0,0.255759512,0.255759512,50.0,0.0,5.866666667,0.533333333,12.06857143,6.4,1.066666667,6.4,6.4,0.0,0.0,2.133333333,6.4,6.4,2.558024691,0.650666667,5.128205128,4.93037037,6.4,6.4,1.066666667,0.587654321,3.093333333,6.4,1.440935673,2.155320648,0.533333333,0.8
2023/7/18 1:00,15.9,84.21,0.0,10.8,0,0.255773261,0.255773261,50.0,0.0,6.4,0.533333333,12.00761905,9.6,0.0,6.4,6.4,0.0,0.0,2.133333333,6.4,6.4,2.548148148,0.661333333,5.333333333,4.906666667,6.4,6.4,1.155555556,0.592592593,3.055686275,6.4,1.431578947,2.177307963,0.533333333,1.066666667
2023/7/18 2:00,15.1,88.56,0.0,7.2,0,0.25576045,0.25576045,50.0,0.0,12.8,0.533333333,11.94666667,12.8,0.0,6.4,6.4,0.0,0.0,2.133333333,6.4,6.4,2.538271605,0.672,0.0,4.882962963,6.4,6.4,1.244444444,0.597530864,3.018039216,6.4,1.422222222,2.199295278,0.533333333,0.0
2023/7/18 3:00,15.1,88.3,0.0,10.1,0,0.255760377,0.255760377,50.0,0.0,7.466666667,0.533333333,11.88571429,5.333333333,0.0,6.4,6.4,0.0,0.0,2.133333333,6.4,6.4,2.528395062,0.682666667,0.296296296,4.859259259,6.4,6.4,1.333333333,0.602469136,2.980392157,6.4,1.412865497,2.221282593,0.533333333,0.0
2023/7/18 4:00,14.3,92.1,0.0,6.0,0,0.255760266,0.255760266,50.0,0.0,6.4,0.533333333,11.8247619,0.0,0.0,6.4,6.4,4.8,5.333333333,2.133333333,6.4,6.4,2.518518519,0.693333333,0.592592593,4.835555556,6.4,6.4,1.422222222,0.607407407,2.942745098,6.4,1.403508772,2.243269908,0.533333333,0.0
2023/7/18 5:00,14.1,93.03,0.0,10.3,0,0.255760117,0.255760117,50.0,0.0,6.4,0.533333333,11.76380952,0.0,0.0,6.4,10.66666667,6.4,6.4,2.133333333,6.4,6.4,2.508641975,0.704,0.888888889,4.811851852,6.4,6.4,1.511111111,0.612345679,2.905098039,6.4,1.394152047,2.265257223,0.533333333,0.0
2023/7/18 6:00,14.0,93.44,0.0,9.9,0,0.255759837,0.255759837,50.0,0.0,6.4,0.533333333,11.70285714,0.0,0.0,6.4,12.26666667,6.4,6.4,2.133333333,6.4,2.133333333,2.498765432,0.714666667,1.185185185,4.788148148,6.4,6.4,1.6,0.617283951,2.86745098,6.4,1.384795322,2.287244538,0.533333333,0.0
2023/7/18 7:00,14.9,85.65,0.0,11.5,1,0.255760081,0.255760081,50.0,0.0,6.4,0.533333333,11.64190476,0.0,0.0,6.4,12.8,6.4,6.4,2.133333333,6.4,0.0,2.488888889,0.725333333,1.481481481,4.764444444,6.4,6.4,4.266666667,0.622222222,2.829803922,6.4,1.375438596,2.309231853,0.533333333,0.0
2023/7/18 8:00,16.1,83.77,0.105,12.3,2,0.255760126,0.255760126,50.0,0.0,5.866666667,0.533333333,11.58095238,0.0,0.0,6.4,12.8,6.4,6.4,2.133333333,6.4,0.0,2.479012346,0.736,1.777777778,4.740740741,6.4,6.4,2.666666667,0.627160494,2.792156863,6.4,1.366081871,2.331219168,0.533333333,0.0
2023/7/18 9:00,17.2,82.43,0.0,11.2,4,0.255759882,0.255759882,50.0,0.0,0.0,0.533333333,11.52,0.0,0.0,6.4,12.8,6.4,6.4,2.133333333,6.4,0.0,2.469135802,0.746666667,2.074074074,4.717037037,6.4,6.4,0.533333333,0.632098765,2.754509804,6.4,1.356725146,2.353206483,0.533333333,0.0
2023/7/18 10:00,19.1,77.81,0.0,12.3,5,0.255759474,0.255759474,50.0,0.0,0.0,0.533333333,11.45904762,0.0,0.0,6.4,12.8,6.4,0.533333333,2.133333333,6.4,0.0,2.459259259,0.757333333,2.37037037,4.693333333,6.4,6.4,0.0,0.637037037,2.716862745,6.4,1.347368421,2.375193798,0.533333333,0.0
2023/7/18 11:00,19.8,73.83,0.0,15.9,4,0.255760091,0.255760091,50.0,0.0,0.0,0.533333333,11.39809524,0.0,0.0,2.666666667,9.066666667,6.4,0.0,2.133333333,2.666666667,0.0,2.449382716,0.768,2.666666667,4.66962963,6.4,6.4,0.0,0.641975309,2.679215686,6.4,1.338011696,2.397181113,0.533333333,0.0
2023/7/18 12:00,20.7,69.41,0.0,15.6,7,0.255759727,0.255759727,50.0,0.0,0.0,0.533333333,11.33714286,0.0,0.0,0.0,6.4,6.4,0.0,2.133333333,0.0,0.0,2.439506173,0.778666667,0.0,4.645925926,6.4,6.4,0.0,0.64691358,2.641568627,6.4,1.328654971,2.419168428,0.533333333,0.0
2023/7/18 13:00,20.9,64.88,0.0,14.8,1,0.255760309,0.255760309,50.0,0.0,0.0,0.533333333,11.27619048,0.0,0.0,2.666666667,6.4,0.0,0.0,2.133333333,0.0,0.0,2.42962963,0.789333333,0.0,4.622222222,6.4,6.4,0.0,0.651851852,2.603921569,6.4,1.319298246,2.441155743,0.533333333,0.0
2023/7/18 14:00,21.7,58.87,0.0,14.1,1,0.255759664,0.255759664,50.0,0.533333333,0.0,0.533333333,11.2152381,0.0,0.0,6.4,6.4,0.0,0.0,2.133333333,0.0,0.0,2.419753086,0.8,0.0,4.598518519,6.4,6.4,0.0,0.656790123,2.56627451,6.4,1.30994152,2.463143058,0.533333333,0.0
2023/7/18 15:00,21.8,54.83,0.0,15.7,8,0.255759989,0.255759989,50.0,6.4,0.0,0.533333333,11.15428571,0.0,0.0,6.4,6.4,0.0,0.0,2.133333333,0.0,0.0,2.409876543,0.810666667,0.0,4.574814815,6.4,6.4,0.0,0.661728395,2.528627451,6.4,1.300584795,2.485130374,0.533333333,0.0
2023/7/18 16:00,22.0,52.36,0.0,16.7,6,0.255760893,0.255760893,50.0,6.4,0.0,0.533333333,11.09333333,2.133333333,0.0,6.4,6.4,0.0,0.0,2.133333333,0.0,0.0,2.4,0.821333333,2.133333333,4.551111111,6.4,6.4,0.0,0.666666667,2.490980392,6.4,1.29122807,2.507117689,0.533333333,0.0
2023/7/18 17:00,22.0,51.82,0.0,14.2,7,0.255744037,0.255744037,50.0,6.4,0.0,0.533333333,11.03238095,0.0,1.6,6.4,6.4,0.0,0.0,2.133333333,0.0,0.0,2.390123457,0.832,2.196078431,4.527407407,6.4,6.4,0.0,0.671604938,2.453333333,6.4,1.281871345,2.529105004,0.533333333,0.0
2023/7/18 18:00,21.1,52.2,0.0,12.6,1,0.25575917,0.25575917,50.0,6.4,0.0,0.533333333,10.97142857,0.0,0.0,6.4,6.4,0.0,5.333333333,2.133333333,0.0,0.0,2.380246914,0.842666667,2.258823529,4.503703704,6.4,6.4,0.0,0.67654321,2.415686275,6.4,1.27251462,2.551092319,0.533333333,0.0
2023/7/18 19:00,20.0,58.81,0.0,9.7,1,0.255759382,0.255759382,50.0,6.4,0.0,0.533333333,10.91047619,0.0,0.0,6.4,6.4,0.0,6.4,2.133333333,0.0,0.0,2.37037037,0.853333333,2.321568627,4.48,6.4,6.4,1.6,0.681481481,2.378039216,6.4,1.263157895,2.573079634,0.533333333,0.0
2023/7/18 20:00,19.1,62.61,0.0,11.1,0,0.255759653,0.255759653,41.66666667,6.4,0.0,0.533333333,10.84952381,0.0,0.0,6.4,6.4,0.0,6.4,2.133333333,0.0,0.0,2.360493827,0.864,2.384313725,4.456296296,6.4,6.4,1.476923077,0.686419753,2.340392157,6.4,1.25380117,2.595066949,0.533333333,0.0
2023/7/18 21:00,18.8,67.84,0.0,7.4,0,0.255759851,0.255759851,0.0,6.4,0.0,0.533333333,10.78857143,0.0,0.0,6.4,6.4,0.0,6.4,2.133333333,0.0,0.0,2.350617284,0.874666667,2.447058824,4.432592593,6.4,6.4,1.353846154,0.691358025,2.302745098,6.4,1.244444444,2.617054264,0.533333333,0.0
2023/7/18 22:00,17.8,69.66,0.0,3.2,0,0.255759773,0.255759773,0.0,6.4,0.0,0.533333333,10.72761905,0.0,0.0,6.4,6.4,0.0,6.4,2.133333333,0.0,0.0,2.340740741,0.885333333,2.509803922,4.408888889,6.4,6.4,1.230769231,0.696296296,2.265098039,6.4,1.235087719,2.542635659,0.533333333,0.0
2023/7/18 23:00,17.2,74.47,0.0,1.5,0,0.25576189,0.25576189,0.0,6.4,0.0,0.533333333,10.66666667,0.0,0.0,6.4,6.4,0.0,6.4,2.133333333,0.0,0.0,2.330864198,0.896,2.57254902,4.385185185,6.4,6.4,1.107692308,0.701234568,2.22745098,6.4,1.225730994,2.468217054,0.533333333,0.0
2023/7/19 0:00,15.3,82.47,0.0,7.2,0,0.255759511,0.255759511,45.83333333,5.333333333,0.0,0.533333333,12.8,6.4,0.0,6.4,6.4,0.0,6.4,2.133333333,0.0,5.333333333,2.320987654,0.906666667,2.635294118,4.361481481,6.4,6.4,0.984615385,0.70617284,2.189803922,6.4,1.216374269,2.39379845,0.533333333,0.533333333
2023/7/19 1:00,15.2,86.3,0.0,6.8,0,0.255773258,0.255773258,50.0,0.0,0.0,0.533333333,12.8,6.4,2.666666667,6.4,6.4,0.0,6.4,2.133333333,0.0,6.4,2.311111111,0.917333333,2.698039216,4.337777778,6.4,6.4,0.861538462,0.711111111,2.152156863,6.4,1.207017544,2.319379845,0.533333333,0.466666667
2023/7/19 2:00,14.5,90.44,0.0,0.9,0,0.255760449,0.255760449,25.0,0.0,0.0,0.533333333,12.8,6.4,6.4,6.4,6.4,0.0,6.4,2.133333333,0.0,6.4,2.301234568,0.928,2.760784314,4.314074074,6.4,6.4,0.738461538,0.716049383,2.114509804,6.4,1.197660819,2.24496124,0.533333333,0.4
2023/7/19 3:00,15.4,90.49,0.0,1.2,0,0.255760375,0.255760375,0.0,0.0,0.0,0.533333333,12.8,4.8,8.533333333,6.4,6.4,0.0,6.4,2.133333333,0.0,6.4,2.291358025,0.938666667,2.823529412,4.29037037,6.4,6.4,0.615384615,0.720987654,2.076862745,6.4,1.188304094,2.170542636,0.533333333,0.333333333
2023/7/19 4:00,15.7,88.63,0.0,4.2,0,0.255760264,0.255760264,16.66666667,0.0,4.8,0.533333333,12.8,0.0,8.0,6.4,6.4,4.266666667,6.4,2.133333333,3.733333333,1.066666667,2.281481481,0.949333333,2.88627451,4.266666667,6.4,6.4,0.492307692,0.725925926,2.039215686,6.4,1.178947368,2.096124031,0.533333333,0.266666667
2023/7/19 5:00,15.6,85.96,0.0,6.9,0,0.255760116,0.255760116,0.0,5.333333333,6.4,0.533333333,12.8,0.0,6.4,6.4,6.4,6.4,6.4,2.133333333,6.4,1.112380952,2.271604938,0.96,2.949019608,0.0,6.4,6.4,0.369230769,0.730864198,2.001568627,6.4,1.169590643,2.021705426,0.533333333,0.2
2023/7/19 6:00,15.0,88.35,0.0,3.9,0,0.255759836,0.255759836,0.0,0.0,4.8,0.533333333,12.8,0.0,6.4,2.666666667,6.4,6.4,6.4,2.133333333,6.4,1.158095238,2.261728395,0.970666667,3.011764706,2.666666667,6.4,6.4,0.246153846,0.735802469,1.963921569,6.4,1.160233918,1.947286822,0.533333333,0.133333333
2023/7/19 7:00,15.9,84.73,0.0,4.5,0,0.255760079,0.255760079,0.0,0.0,0.0,0.533333333,12.8,5.866666667,6.4,0.0,6.4,6.4,6.4,2.133333333,6.4,1.203809524,2.251851852,0.981333333,3.074509804,3.333333333,6.4,6.4,0.123076923,0.740740741,1.92627451,6.4,1.150877193,1.872868217,0.533333333,0.066666667
2023/7/19 8:00,16.8,80.61,0.251,4.2,1,0.255760124,0.255760124,0.0,0.0,0.0,0.533333333,12.8,6.4,6.4,0.0,6.4,6.4,2.666666667,2.133333333,6.4,1.24952381,2.241975309,0.992,3.137254902,4.0,6.4,6.4,0.0,0.745679012,1.888627451,6.4,1.141520468,1.798449612,0.533333333,0.0
2023/7/19 9:00,18.5,72.34,0.0,4.3,5,0.255759881,0.255759881,0.0,0.0,0.0,0.533333333,12.8,6.4,6.4,0.0,6.4,6.4,2.647619048,2.133333333,6.4,1.295238095,2.232098765,1.002666667,3.2,4.666666667,6.4,6.4,0.0,0.750617284,1.850980392,6.4,1.132163743,1.724031008,0.533333333,0.0
2023/7/19 10:00,18.8,74.42,0.0,7.5,3,0.255759472,0.255759472,0.0,0.0,0.0,0.533333333,12.8,6.4,6.4,0.0,6.4,6.4,2.628571429,2.133333333,6.4,1.340952381,2.222222222,1.013333333,0.0,5.333333333,6.4,6.4,0.0,0.755555556,1.813333333,6.4,1.122807018,1.649612403,0.533333333,0.0
2023/7/19 11:00,18.6,72.5,0.0,12.6,4,0.255760089,0.255760089,0.0,0.0,0.0,0.533333333,12.8,2.133333333,6.4,0.0,10.66666667,6.4,2.60952381,2.133333333,2.666666667,1.386666667,2.212345679,1.024,0.0,0.0,6.4,6.4,0.0,0.760493827,1.775686275,6.4,1.113450292,1.575193798,0.533333333,0.0
2023/7/19 12:00,19.3,72.48,0.0,15.8,4,0.255759726,0.255759726,0.0,0.0,0.0,0.533333333,12.8,0.0,6.4,0.0,12.8,6.4,2.59047619,2.133333333,0.0,1.432380952,2.202469136,1.034666667,0.0,0.533333333,6.4,6.4,0.0,0.765432099,1.738039216,6.4,1.104093567,1.500775194,0.533333333,0.0
2023/7/19 13:00,19.6,74.46,0.0,15.9,10,0.255760307,0.255760307,0.0,0.0,0.0,0.533333333,12.8,0.0,6.4,0.0,12.8,6.4,2.571428571,2.133333333,0.0,1.478095238,2.192592593,1.045333333,0.0,0.0,6.4,6.4,0.0,0.77037037,1.700392157,6.4,1.094736842,1.426356589,0.533333333,0.0
2023/7/19 14:00,19.8,65.86,0.037,17.6,8,0.255759663,0.255759663,0.0,0.0,0.0,0.533333333,12.8,0.0,6.4,0.0,12.8,6.4,2.552380952,2.133333333,0.0,1.523809524,2.182716049,1.056,0.0,0.0,6.4,6.4,0.0,0.775308642,1.662745098,6.4,1.085380117,1.351937984,0.533333333,0.0
2023/7/19 15:00,20.7,65.04,0.0,19.7,8,0.255759987,0.255759987,0.0,0.0,0.0,0.533333333,12.8,0.0,6.4,0.0,12.8,6.4,2.533333333,2.133333333,0.0,1.56952381,2.172839506,1.066666667,0.0,0.0,6.4,6.4,0.0,0.780246914,1.625098039,6.4,1.076023392,1.27751938,0.533333333,0.0
2023/7/19 16:00,20.7,64.69,0.0,18.1,3,0.255760891,0.255760891,0.0,0.0,0.0,0.533333333,12.8,0.0,6.4,0.0,12.8,6.4,2.514285714,2.133333333,0.0,1.615238095,2.162962963,6.4,0.0,4.266666667,6.4,6.4,0.0,0.785185185,1.58745098,6.4,1.066666667,1.203100775,0.533333333,0.0
2023/7/19 17:00,19.9,64.89,0.0,20.5,1,0.255744037,0.255744037,0.0,0.0,0.0,0.533333333,12.8,0.0,6.4,0.0,12.8,6.4,2.495238095,2.133333333,0.0,1.660952381,2.15308642,6.4,0.0,4.203921569,6.4,6.4,0.0,0.790123457,1.549803922,6.4,1.057309942,1.128682171,0.533333333,0.0
2023/7/19 18:00,19.1,68.0,0.0,19.2,2,0.255759167,0.255759167,16.66666667,0.0,0.0,0.533333333,12.8,0.0,6.4,0.0,12.8,6.4,2.476190476,2.133333333,0.0,1.706666667,2.143209877,6.4,0.0,4.141176471,6.4,6.4,0.0,0.795061728,1.512156863,6.4,1.047953216,1.054263566,0.533333333,0.0
2023/7/19 19:00,18.2,72.03,0.0,15.3,1,0.25575938,0.25575938,5.291666667,0.0,0.0,0.533333333,12.8,0.0,6.4,0.0,12.8,6.4,2.457142857,6.4,0.0,1.752380952,2.133333333,6.4,0.0,4.078431373,6.4,6.4,0.0,0.8,1.474509804,6.4,1.038596491,0.979844961,0.533333333,0.0
2023/7/19 20:00,18.0,75.9,0.0,12.2,1,0.255759652,0.255759652,12.7,0.0,0.0,0.533333333,12.8,0.0,6.4,0.0,12.8,6.4,2.438095238,6.4,0.0,1.798095238,6.4,4.266666667,0.0,4.015686275,6.4,6.4,0.0,0.804938272,1.436862745,6.4,1.029239766,0.905426357,0.533333333,0.0
2023/7/19 21:00,17.8,73.55,0.0,12.2,0,0.255759849,0.255759849,12.7,0.0,0.0,0.533333333,12.8,0.0,6.4,1.6,12.8,6.4,2.419047619,6.4,0.0,1.843809524,0.533333333,0.0,0.0,3.952941176,6.4,6.4,0.0,0.809876543,1.399215686,6.4,1.019883041,0.831007752,0.533333333,0.0
2023/7/19 22:00,16.7,80.13,0.0,11.0,0,0.255759771,0.255759771,12.7,0.0,0.0,0.533333333,12.8,0.0,6.4,6.4,12.8,0.533333333,2.4,6.4,0.0,1.88952381,5.866666667,0.0,0.0,3.890196078,6.4,6.4,0.0,0.814814815,1.361568627,6.4,1.010526316,0.756589147,0.533333333,0.0
2023/7/19 23:00,15.9,88.41,0.0,10.6,0,0.255761888,0.255761888,12.7,1.6,0.0,0.533333333,12.8,0.0,6.4,6.4,7.466666667,0.0,2.380952381,6.4,0.0,1.935238095,6.4,0.0,0.0,3.82745098,6.4,6.4,0.0,0.819753086,1.323921569,6.4,1.001169591,0.682170543,0.533333333,0.0
2023/7/20 0:00,15.7,89.56,0.0,11.2,0,0.25575951,0.25575951,33.53333333,6.4,0.0,0.533333333,12.8,0.0,6.4,6.4,6.4,3.2,2.361904762,6.4,0.0,1.980952381,6.4,0.0,0.0,3.764705882,6.4,6.4,0.0,0.824691358,1.28627451,6.4,0.991812865,0.607751938,0.533333333,0.0
2023/7/20 1:00,14.9,93.45,0.0,10.5,0,0.255773254,0.255773254,37.7,1.6,0.0,0.533333333,12.8,0.0,6.4,7.288888889,6.4,6.4,2.342857143,6.4,0.533333333,2.026666667,6.4,1.6,1.066666667,3.701960784,6.4,6.4,0.0,0.82962963,1.248627451,6.4,0.98245614,0.533333333,0.533333333,2.133333333
2023/7/20 2:00,14.1,93.14,0.205,7.5,0,0.255760448,0.255760448,16.86666667,0.0,0.0,0.533333333,12.8,2.666666667,6.4,8.177777778,6.4,6.4,2.323809524,6.4,0.0,2.072380952,6.4,6.4,1.92,3.639215686,6.4,6.4,0.0,0.834567901,1.210980392,6.4,0.973099415,0.48,0.533333333,2.149019608
2023/7/20 3:00,14.0,93.35,0.0,4.8,0,0.255760374,0.255760374,12.7,1.066666667,4.8,0.533333333,12.8,6.4,6.4,9.066666667,6.4,6.4,2.304761905,7.466666667,0.0,2.118095238,6.4,6.4,2.773333333,3.576470588,6.4,6.4,0.0,0.839506173,1.173333333,6.4,0.96374269,0.426666667,0.533333333,2.164705882
2023/7/20 4:00,12.8,98.4,0.0,5.3,0,0.255760263,0.255760263,12.7,6.4,6.4,0.533333333,12.8,6.4,6.4,6.4,6.4,3.2,2.285714286,6.933333333,0.0,2.163809524,6.4,0.533333333,3.626666667,3.51372549,6.4,6.4,0.0,0.844444444,1.135686275,6.4,0.954385965,0.373333333,0.533333333,2.180392157
2023/7/20 5:00,11.9,98.95,0.0,7.3,0,0.255760114,0.255760114,12.7,6.4,6.4,0.533333333,12.8,1.066666667,6.4,6.4,3.2,0.0,2.266666667,6.4,0.0,2.20952381,6.4,3.733333333,4.48,3.450980392,6.4,6.4,0.0,0.849382716,1.098039216,6.4,0.94502924,0.32,0.533333333,2.196078431
2023/7/20 6:00,11.0,99.15,0.0,5.4,0,0.255759834,0.255759834,12.7,6.4,6.4,0.533333333,12.8,0.0,6.4,6.4,0.0,0.0,2.247619048,6.4,0.0,2.255238095,6.4,6.4,5.333333333,3.388235294,6.4,6.4,0.0,0.854320988,1.060392157,6.4,0.935672515,0.266666667,0.533333333,2.211764706
2023/7/20 7:00,12.8,94.53,0.0,3.8,1,0.255760077,0.255760077,12.7,6.4,5.866666667,0.533333333,12.8,0.0,6.4,6.4,0.0,0.0,2.228571429,6.4,0.0,2.300952381,6.4,6.4,0.0,3.325490196,6.4,6.4,0.0,0.859259259,1.022745098,6.4,0.926315789,0.213333333,0.533333333,2.22745098
2023/7/20 8:00,15.9,78.75,0.284,4.1,3,0.255760123,0.255760123,12.7,6.4,0.0,0.533333333,12.8,0.0,6.4,6.4,0.0,0.0,2.20952381,6.4,0.0,2.346666667,6.4,6.4,0.0,3.262745098,6.4,6.4,0.0,0.864197531,0.985098039,6.4,0.916959064,0.16,0.533333333,2.243137255
2023/7/20 9:00,17.0,69.09,0.0,5.9,4,0.255759879,0.255759879,12.7,6.4,0.0,0.533333333,12.8,0.533333333,6.4,6.4,0.0,0.0,2.19047619,6.4,0.0,2.392380952,6.4,6.4,0.0,3.2,6.4,6.4,0.0,0.869135802,0.94745098,6.4,0.907602339,0.106666667,0.533333333,2.258823529
2023/7/20 10:00,17.9,64.19,0.0,8.9,7,0.255759471,0.255759471,12.7,6.4,0.0,0.533333333,12.8,0.554666667,6.4,6.4,0.0,0.0,2.171428571,6.4,0.0,2.438095238,6.4,6.4,0.0,0.0,6.4,6.4,0.0,0.874074074,0.909803922,6.4,0.898245614,0.053333333,0.533333333,2.274509804
2023/7/20 11:00,18.6,58.6,0.0,6.3,7,0.255760087,0.255760087,4.233333333,2.666666667,0.0,0.533333333,12.8,0.576,2.666666667,6.4,0.0,0.0,2.152380952,2.133333333,0.0,2.483809524,6.4,6.4,0.0,0.0,6.4,6.4,0.0,0.879012346,0.872156863,6.4,0.888888889,0.0,0.533333333,2.290196078
2023/7/20 12:00,18.9,54.97,0.0,8.2,3,0.255759724,0.255759724,0.0,0.0,0.0,0.533333333,12.8,0.597333333,0.0,6.4,0.0,0.0,2.133333333,0.533333333,0.0,2.52952381,6.4,6.4,0.0,0.0,6.4,6.4,0.0,0.883950617,0.834509804,6.4,0.879532164,0.0,0.533333333,2.305882353
2023/7/20 13:00,19.7,55.25,0.0,9.2,4,0.255760305,0.255760305,0.0,0.0,0.0,0.533333333,12.8,0.618666667,0.0,6.4,0.0,0.0,6.4,6.4,0.0,2.575238095,6.4,6.4,3.2,0.0,6.4,6.4,0.0,0.888888889,0.796862745,6.4,0.870175439,0.0,0.533333333,2.321568627
2023/7/20 14:00,19.8,57.81,0.0,11.7,3,0.255759662,0.255759662,0.0,0.0,0.0,0.533333333,8.533333333,0.64,0.0,6.4,0.0,0.0,6.4,6.4,0.0,2.620952381,6.4,6.4,3.253333333,0.0,6.4,6.4,0.0,0.89382716,0.759215686,6.4,0.860818713,1.066666667,0.533333333,2.337254902
2023/7/20 15:00,20.5,52.94,0.0,12.7,9,0.255759985,0.255759985,0.0,0.0,5.333333333,0.533333333,6.4,0.661333333,0.0,6.4,0.0,0.0,6.4,6.4,0.0,2.666666667,6.4,6.4,3.306666667,0.0,6.4,6.4,0.0,0.898765432,0.721568627,6.4,0.851461988,1.107692308,0.533333333,2.352941176
2023/7/20 16:00,19.8,52.93,0.0,13.2,8,0.25576089,0.25576089,0.0,0.0,6.4,0.533333333,6.4,0.682666667,0.0,6.4,0.0,0.0,6.4,6.4,0.0,2.666666667,6.4,6.4,3.36,1.066666667,6.4,6.4,0.0,0.903703704,0.683921569,6.4,0.842105263,1.148717949,0.533333333,2.368627451
2023/7/20 17:00,19.8,55.44,0.0,13.0,6,0.255744036,0.255744036,0.0,0.0,6.4,0.533333333,6.4,0.704,0.0,6.4,0.0,0.0,6.4,6.4,0.0,2.64,6.4,6.4,3.413333333,1.180952381,6.4,6.4,0.0,0.908641975,0.64627451,6.4,0.832748538,1.18974359,0.533333333,2.384313725
2023/7/20 18:00,19.9,51.4,0.0,13.3,5,0.255759165,0.255759165,0.0,0.0,6.4,0.533333333,6.4,0.725333333,0.0,1.6,0.0,0.0,6.4,6.4,0.0,2.613333333,6.4,6.4,3.466666667,1.295238095,6.4,6.4,0.0,0.913580247,0.608627451,6.4,0.823391813,1.230769231,0.533333333,2.4
2023/7/20 19:00,19.2,55.66,0.0,10.5,3,0.255759378,0.255759378,0.0,0.0,0.0,0.533333333,6.4,0.746666667,0.0,0.0,0.0,0.0,6.4,6.4,0.0,2.586666667,6.4,6.4,3.52,1.40952381,6.4,6.4,0.0,0.918518519,0.570980392,6.4,0.814035088,1.271794872,0.533333333,2.415686275
